n_atr_1d_6,cl_9_1.0,cl_12_1.0,cl_18_2.0,cl_9_3.0,ind_vjrc_36_1,ind_per_x9_1.0,prc_u_tc_cns,tas_u_tc,c_tc_mn_24,c_tc_mn_24_sld,c_pcns,vr_s_t_36,mx_ltc_36,ipc_t6
0,0,0,0,0,1,1,0.211917616,0.211917616,4,1,1,-0.091616804,24156.51,0.039748545
0,0,0,0,0,0,1,0.141685193,0.141685193,1,0,1,-0.265975356,5917.84,0.035449103
0,0,0,0,0,0,0,0.0,0.0,0,0,2,-0.6159962,3753.67,0.03234882
0,0,0,0,0,1,1,0.0992,-1.0,0,0,2,-0.597282311,2601.38,0.015987324
0,0,0,0,0,0,0,0.0992,-1.0,0,0,3,-0.423081667,11800.0,0.022947805
0,0,0,0,0,0,0,0.0,0.0,0,0,0,-1.0,340.0,0.03234882
1,0,0,0,0,0,1,0.739167289,0.739167289,0,0,3,-0.231246986,11844.45,0.022947805
0,0,0,0,0,0,0,0.399938462,0.399938462,0,0,0,0.0,1300.0,0.019732322
0,0,0,0,0,1,0,0.0992,-1.0,0,0,1,-0.715408064,13330.26,0.039748545
0,0,0,0,0,0,1,0.001736264,0.001736264,1,0,1,-0.45078043,5700.0,0.015987324
0,0,0,0,0,1,0,0.0992,-1.0,0,0,1,-0.338958198,0.0,0.032546067
0,0,0,0,0,0,1,0.493356761,0.493356761,1,2,1,0.0,32116.11,0.013648559
0,0,0,0,0,0,1,0.064673926,0.064673926,2,1,1,-0.786196447,45000.0,0.015987324
0,0,0,0,0,0,1,0.198212474,0.198212474,2,0,1,0.0,8839.27,0.015987324
0,0,0,0,0,0,0,0.0,0.0,0,0,1,-0.190756875,4234.97,0.027324439
2,0,0,1,0,1,0,0.0992,-1.0,0,0,1,-0.625075165,0.0,0.021925232
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,-0.568318333,0.0,0.019732322
0,0,0,0,0,1,0,0.0992,-1.0,0,0,1,-0.136255668,0.0,0.032546067
0,0,0,0,0,0,1,0.079733333,0.079733333,0,0,1,-0.689151351,600.0,0.033416187
0,0,0,0,0,1,0,0.0992,-1.0,0,0,1,-0.812101786,1871.08,0.027324439
1,0,0,1,0,1,0,0.74829932,0.74829932,0,0,1,-0.327266044,1262.73,0.043979285
0,0,0,0,0,0,0,0.0,0.0,0,0,0,-0.269745833,300.0,0.01429334
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,2300.0,0.033416187
0,0,0,0,0,0,1,0.072294545,0.072294545,1,0,1,-0.368464683,11000.0,0.032546067
2,0,0,0,0,0,1,0.0,0.0,0,0,2,0.0,194.5,0.021925232
0,1,1,0,0,0,1,0.973288889,0.973288889,0,0,2,-0.068355814,5100.0,0.015987324
0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,428.66,0.01429334
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,-0.581959897,0.0,0.022947805
0,0,0,0,0,0,0,0.180093844,0.180093844,1,0,0,0.0,16395.23,0.032546067
0,1,1,0,0,0,1,0.229167574,0.229167574,0,1,0,-0.693713566,8494.57,0.033416187
0,0,0,0,0,1,0,0.0,0.0,0,0,0,0.0,393.64,0.035449103
0,0,0,0,0,0,1,0.0992,-1.0,0,0,2,-0.258347485,0.0,0.015987324
0,0,0,0,0,1,1,0.250995918,0.250995918,0,1,0,0.0,4900.0,0.018195539
0,0,0,0,0,0,0,0.644418727,0.644418727,1,2,0,0.0,5149.99,0.043979285
0,0,1,0,0,0,0,0.09571,0.09571,0,0,0,-0.976420301,1000.0,0.035449103
0,0,0,0,0,0,1,0.0,0.0,1,0,1,-0.030751166,9903.13,0.019732322
0,0,0,0,0,0,1,0.733195286,0.733195286,1,0,2,-0.22337365,36176.01,0.043979285
0,0,0,0,0,1,0,0.96865,0.96865,0,0,0,0.0,1600.0,0.013648559
0,0,0,0,0,0,0,0.29193702,0.29193702,0,0,1,0.0,1853.67,0.013648559
0,0,0,0,0,0,0,0.019792308,0.019792308,1,1,0,0.0,1300.0,0.027324439
0,0,0,0,0,1,1,0.883046358,0.883046358,0,0,3,-0.080240297,2265.0,0.021925232
0,0,0,0,0,0,0,0.0,0.0,0,0,2,0.0,1588.86,0.043979285
0,0,0,0,0,1,0,0.0,0.0,0,0,2,-0.446262743,2252.5,0.027324439
0,0,0,0,0,0,1,0.587933821,0.587933821,2,3,3,-0.191102907,49490.81,0.019732322
3,0,0,0,1,1,0,0.0992,-1.0,0,0,1,-0.530089488,1489.56,0.013648559
0,0,0,0,0,0,1,0.984588764,0.984588764,1,5,3,0.0,42982.09,0.032546067
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.039748545
0,0,0,0,0,0,0,0.198666667,0.198666667,1,0,0,0.0,2500.0,0.01429334
0,0,0,0,0,0,1,0.128004654,0.128004654,2,2,0,-0.796529613,166673.94,0.032546067
0,0,0,0,0,1,1,0.233576294,0.233576294,1,1,1,-0.689380248,104572.5,0.019732322
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.021925232
0,0,0,0,0,0,1,0.145892568,0.145892568,1,0,0,-0.070799964,14800.0,0.01429334
0,0,0,0,0,0,1,0.068988914,0.068988914,0,0,0,-0.687892467,9020.0,0.015987324
0,0,0,0,0,0,0,0.304074212,0.304074212,1,1,0,0.0,2695.0,0.032546067
0,1,1,0,0,0,1,0.226163143,0.226163143,2,1,1,-0.181994262,19563.06,0.015987324
0,0,0,0,0,1,0,0.0,0.0,0,0,0,-0.822534307,1500.0,0.019000916
0,0,0,0,0,1,1,0.319504114,0.319504114,3,2,0,-0.024883982,179880.26,0.03234882
0,0,0,0,0,0,1,0.935808333,0.935808333,0,0,2,0.0,2676.04,0.021925232
0,0,0,0,0,0,0,0.089186575,0.089186575,1,0,0,-0.738225692,10339.0,0.032546067
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,-0.492167663,1096.31,0.019000916
1,1,1,0,0,0,1,0.785421449,0.785421449,0,0,1,-0.080179555,4290.55,0.01429334
0,0,0,0,0,1,1,0.999681527,0.999681527,0,0,0,-0.341006778,7503.75,0.01429334
0,0,0,0,0,0,0,0.0,0.0,1,0,1,0.0,3000.0,0.035449103
3,1,1,0,0,0,0,0.0992,-1.0,0,0,0,-0.661421099,5000.0,0.043979285
1,1,1,0,0,0,1,0.039159966,0.039159966,2,1,0,-0.053109858,14251.8,0.03234882
0,1,1,0,0,0,0,0.0,0.0,0,0,1,-0.25,5402.12,0.01429334
0,0,0,0,0,0,1,0.214071826,0.214071826,2,2,1,-0.890289882,31807.46,0.013648559
1,0,0,0,0,0,0,0.0,0.0,0,0,2,0.0,767.0,0.03234882
1,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,750.0,0.043979285
0,0,0,1,0,1,1,0.393359532,0.393359532,1,0,3,-0.152055282,10210.0,0.015987324
0,0,0,0,0,0,1,0.233483838,0.233483838,2,2,0,-0.477741256,26999.74,0.032546067
0,0,0,0,0,0,1,0.858815385,0.858815385,0,0,2,0.0,3900.0,0.019732322
0,0,0,0,0,0,0,0.0,0.0,0,0,1,-0.80164,2187.22,0.043979285
0,0,0,0,0,0,0,0.0,0.0,1,0,0,-0.058328056,12000.0,0.035449103
0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,48.0,0.013648559
0,0,0,0,0,0,1,0.284152411,0.284152411,1,1,0,-0.644105824,19321.1,0.033416187
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,1479.29,0.022947805
0,0,0,0,0,0,0,0.0992,-1.0,0,0,2,-0.4246515,0.0,0.032546067
0,0,1,0,0,0,0,0.21467,0.21467,0,0,1,0.0,2000.0,0.039748545
0,0,0,0,0,0,0,0.113327273,0.113327273,1,0,0,0.0,5500.0,0.01429334
0,0,0,0,0,1,0,0.970467632,0.970467632,0,1,0,-0.031002739,50018.0,0.043979285
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,-0.30573964,0.0,0.035449103
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.032546067
0,0,0,0,0,0,1,0.0992,-1.0,0,0,1,0.0,0.0,0.039748545
0,0,0,0,0,0,1,0.0777224,0.0777224,1,0,0,-0.52689125,50000.0,0.019732322
1,0,0,0,0,0,1,0.706793846,0.706793846,1,0,2,0.0,6500.0,0.039748545
0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,234.3,0.035449103
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.022947805
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.032546067
0,0,0,0,0,1,0,0.0,0.0,0,0,0,-1.0,6736.23,0.01429334
0,0,0,0,0,0,1,0.898730908,0.898730908,1,3,2,0.0,13492.77,0.015987324
0,0,0,0,0,0,1,0.192942857,0.192942857,1,1,3,0.0,13350.0,0.035449103
0,0,0,1,0,1,0,0.81462,0.81462,0,0,0,-0.72846,1000.0,0.022947805
0,0,0,0,0,0,1,0.0992,-1.0,0,0,3,-0.701017165,3000.0,0.01429334
0,0,0,0,0,0,0,0.297451282,0.297451282,0,0,0,0.0,5850.0,0.039748545
0,0,0,0,0,0,0,0.0992,-1.0,0,0,2,0.0,0.0,0.027324439
2,0,0,0,0,1,0,0.0992,-1.0,0,0,1,0.0,0.0,0.032546067
0,0,0,0,0,1,0,0.0992,-1.0,0,0,2,0.0,0.0,0.035449103
0,0,0,0,0,0,0,0.12794375,0.12794375,1,1,0,0.0,3200.0,0.032546067
0,0,0,0,0,0,1,0.340097143,0.340097143,0,0,1,-5.37e-05,3500.0,0.019732322
0,0,0,0,0,0,0,0.011917489,0.011917489,3,0,0,-0.27677594,71511.71,0.022947805
0,0,0,0,0,0,1,0.0,0.0,0,0,1,-0.696945481,3500.0,0.033416187
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,-0.372093023,0.0,0.018195539
0,1,1,0,0,0,1,0.222929653,0.222929653,4,2,2,-0.201622188,34383.99,0.035449103
0,0,0,0,0,0,0,0.21632,0.21632,1,1,0,0.0,500.0,0.022947805
0,0,0,0,0,0,1,0.0,0.0,1,0,2,-0.144218331,38220.0,0.018195539
0,0,0,0,0,0,0,0.055494644,0.055494644,1,0,0,-0.426337354,38600.0,0.039748545
3,1,1,0,0,0,0,0.0,0.0,0,0,0,-0.378618225,744.78,0.03234882
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,-0.287655,0.0,0.027324439
0,0,0,0,0,0,1,0.0,0.0,1,0,1,0.0,1.0,0.039748545
0,0,0,0,0,0,1,0.0,0.0,2,0,0,-0.147144919,59452.3,0.019000916
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.019732322
0,0,0,0,0,0,0,0.086030435,0.086030435,1,0,0,-0.667523608,2300.0,0.019000916
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.015987324
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.013648559
1,1,1,0,0,0,0,0.0,0.0,0,0,3,0.0,22.02,0.033416187
0,0,0,0,0,0,0,0.0,0.0,0,0,1,-0.660873303,1693.06,0.013648559
0,0,0,0,0,0,1,0.01947351,0.01947351,3,2,0,-0.786885332,127723.78,0.021925232
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,-0.302780937,0.0,0.015987324
0,0,0,0,0,1,0,0.0992,-1.0,0,0,2,-0.21539485,0.0,0.018195539
0,0,0,0,0,0,0,0.215418605,0.215418605,1,0,0,-0.052436679,4300.0,0.015987324
0,0,0,0,0,0,1,0.6185,0.6185,0,1,1,0.0,2500.0,0.018195539
2,1,1,0,0,0,0,0.0992,-1.0,0,0,1,-0.2,0.0,0.033416187
0,0,0,0,0,0,0,0.007023412,0.007023412,3,0,0,-0.989363687,34170.0,0.032546067
0,0,0,0,0,0,0,0.188490566,0.188490566,0,0,1,-0.812507785,5300.0,0.015987324
0,0,0,0,0,0,0,0.0,0.0,2,2,0,-0.169755051,14834.4,0.013648559
0,0,0,0,0,0,0,0.062191601,0.062191601,0,0,1,0.0,2383.28,0.013648559
0,0,0,0,0,0,0,0.105398246,0.105398246,2,0,0,-0.785605186,40800.0,0.043979285
0,0,0,0,0,0,1,0.279517063,0.279517063,2,1,0,-0.502700951,20261.84,0.013648559
0,0,0,0,0,1,0,0.972474248,0.972474248,0,0,0,0.0,18599.31,0.033416187
0,0,0,0,0,0,0,0.967774194,0.967774194,0,0,1,0.0,1550.0,0.039748545
0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,3163.5,0.039748545
0,0,0,0,0,0,1,0.007339148,0.007339148,4,1,2,0.0,79412.49,0.013648559
0,0,0,0,0,1,1,0.441957831,0.441957831,0,0,1,-0.080315226,9620.75,0.01429334
0,0,0,0,0,0,0,0.731533093,0.731533093,1,0,1,-0.043723983,17429.15,0.021925232
0,0,0,0,0,0,1,0.747885859,0.747885859,1,1,1,-0.082610212,79163.38,0.022947805
0,0,0,0,0,0,0,1.0,1.0,0,1,0,0.0,32.4,0.019732322
0,0,0,0,0,0,0,0.893341667,0.893341667,1,1,0,0.0,1200.0,0.021925232
0,0,0,0,0,0,0,0.0,0.0,1,0,0,-0.058328056,7250.0,0.043979285
1,1,1,0,0,0,0,0.926755459,0.926755459,0,0,0,-0.491021664,2240.44,0.021925232
0,0,0,0,0,0,0,0.411293333,0.411293333,0,0,2,0.0,750.0,0.027324439
1,1,1,0,0,0,1,0.631865522,0.631865522,3,2,2,-0.117710782,31323.31,0.043979285
0,0,0,0,0,0,1,0.0992,-1.0,0,0,1,-0.074242656,0.0,0.019000916
0,0,0,0,0,0,0,0.276913819,0.276913819,0,0,0,-0.358846667,3473.03,0.032546067
1,1,1,0,0,0,1,0.553981462,0.553981462,2,2,1,-0.453527389,84649.66,0.035449103
0,0,0,0,0,0,1,0.018485294,0.018485294,0,0,1,-0.826603902,3400.0,0.015987324
0,0,0,0,0,0,0,0.0,0.0,0,0,0,-0.622367429,6480.9,0.035449103
0,0,0,1,0,1,1,0.0,0.0,1,0,2,-0.003085573,3300.0,0.015987324
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.022947805
0,0,0,0,0,0,1,0.051469371,0.051469371,2,1,0,0.0,14073.03,0.019732322
1,0,0,1,0,1,1,0.975095,0.975095,1,1,0,-0.48677051,4206.96,0.043979285
0,0,0,0,0,1,1,0.0992,-1.0,0,0,2,-0.021910012,100.0,0.021925232
3,0,0,1,0,1,1,0.002210091,0.002210091,2,1,1,-0.790342507,24388.14,0.015987324
0,0,0,0,0,1,0,0.0,0.0,0,0,2,-0.301265625,850.18,0.019000916
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.032546067
0,0,0,0,0,1,0,0.0992,-1.0,0,0,1,0.0,0.0,0.018195539
0,0,0,0,0,0,1,0.003210611,0.003210611,1,0,0,-0.978331339,6599.99,0.019000916
0,0,0,0,0,0,0,0.0,0.0,0,0,0,-0.43914,8700.0,0.03234882
0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,28.37,0.035449103
0,0,0,0,0,1,0,0.0,0.0,0,0,0,-1.0,1000.0,0.018195539
0,0,0,0,0,1,1,0.03757328,0.03757328,2,2,0,-0.379298659,54466.61,0.022947805
0,0,0,0,0,0,0,0.006314286,0.006314286,1,1,0,0.0,3500.0,0.01429334
0,0,0,0,0,0,0,0.047771845,0.047771845,0,0,0,-0.482047179,10300.0,0.021925232
0,0,0,0,0,0,1,0.088256098,0.088256098,1,1,1,-0.450072386,40300.02,0.019732322
0,0,0,0,0,0,1,0.45815396,0.45815396,1,0,2,0.0,28420.73,0.013648559
0,0,0,0,0,0,1,0.007170494,0.007170494,3,1,1,-0.067971717,279414.44,0.019732322
0,0,0,0,0,0,0,0.0992,-1.0,0,0,2,-0.462969587,0.0,0.019732322
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.021925232
0,0,0,0,0,1,0,0.0992,-1.0,0,0,1,-0.935414118,1619.33,0.021925232
0,0,0,0,0,0,1,0.030236,0.030236,1,1,0,-0.951696182,17900.0,0.032546067
0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,830.0,0.039748545
0,0,0,0,0,0,0,0.086565,0.086565,0,0,1,-0.514580531,2000.0,0.027324439
0,0,0,0,0,1,1,0.406666667,0.406666667,0,0,2,0.0,1200.0,0.013648559
0,0,0,0,0,0,0,0.0,0.0,0,0,1,-0.795596,490.0,0.019732322
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.043979285
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,-0.3,0.0,0.015987324
0,0,0,0,0,0,0,0.2396,0.2396,1,1,0,0.0,750.0,0.035449103
0,0,0,0,0,0,0,0.0,0.0,0,0,2,0.0,2594.5,0.022947805
0,0,1,1,0,1,1,0.86586,0.86586,1,0,1,-0.600811026,5292.93,0.032546067
0,0,0,0,0,0,1,0.508033573,0.508033573,1,1,1,-0.362321773,211268.38,0.021925232
0,0,0,0,0,0,0,0.0,0.0,0,0,0,-1.0,3131.2,0.043979285
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.019732322
1,0,0,0,0,0,0,0.0992,-1.0,0,0,0,-0.998674306,0.0,0.015987324
0,0,0,0,0,0,0,0.0,0.0,1,0,0,-0.058328056,10200.0,0.027324439
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.019732322
0,0,0,0,0,0,1,0.331786055,0.331786055,2,1,2,-0.474881782,82487.14,0.039748545
0,0,0,0,0,1,0,0.271200621,0.271200621,0,0,1,-0.736441233,12472.74,0.021925232
0,0,0,0,0,0,1,0.046989568,0.046989568,2,4,0,-0.267345789,265384.01,0.032546067
0,0,0,0,0,0,1,0.138327885,0.138327885,1,1,0,-0.695597987,10400.0,0.021925232
0,0,0,0,0,0,0,0.0,0.0,0,0,0,-1.0,5500.0,0.01429334
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.039748545
0,0,0,0,0,0,0,0.021263676,0.021263676,0,0,2,-0.111369673,4397.17,0.01429334
0,0,0,0,0,0,1,0.141171111,0.141171111,1,0,0,-0.114161809,13500.0,0.035449103
4,0,0,0,0,0,1,0.301114634,0.301114634,1,0,1,-0.211919363,5475.78,0.018195539
0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,85.42,0.043979285
0,0,0,0,0,0,0,0.302423359,0.302423359,0,0,1,-0.030044604,3655.67,0.022947805
0,0,0,0,0,0,1,0.041765695,0.041765695,1,0,0,-0.429812586,28300.02,0.01429334
0,0,0,1,0,1,0,0.467168786,0.467168786,0,0,0,-0.180606208,2024.75,0.019732322
0,0,0,0,0,1,0,0.0992,-1.0,0,0,1,-0.653853956,0.0,0.032546067
1,1,1,0,0,0,0,0.0992,-1.0,0,0,1,-0.184743421,0.0,0.018195539
1,1,1,0,0,1,0,0.835919359,0.835919359,0,0,0,0.0,7614.0,0.032546067
0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,2168.79,0.01429334
0,0,0,0,0,0,1,0.0,0.0,0,0,2,-0.20076036,2728.8,0.035449103
0,0,0,0,0,0,0,0.0,0.0,0,0,0,-0.377415882,11887.4,0.027324439
0,0,0,0,0,0,1,0.100221311,0.100221311,1,0,0,-0.337243275,12200.0,0.032546067
1,0,0,0,0,1,0,0.928325,0.928325,0,0,2,-0.174183156,1200.0,0.013648559
0,0,0,0,0,0,0,0.025980342,0.025980342,2,0,0,-0.587024478,11700.0,0.035449103
5,0,0,0,0,1,1,1.0,1.0,0,1,0,-0.761421773,2300.0,0.019000916
0,0,0,0,0,1,0,0.0,0.0,0,0,0,-1.0,14000.0,0.015987324
1,1,1,0,0,0,0,0.0992,-1.0,0,0,0,-0.289389439,0.0,0.015987324
0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,8.83,0.021925232
0,0,0,0,0,0,1,0.0992,-1.0,0,0,2,0.0,0.0,0.018195539
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,1100.0,0.033416187
0,0,0,0,0,0,1,0.858070884,0.858070884,0,1,0,0.0,2927.87,0.032546067
0,0,0,0,0,0,1,0.256778937,0.256778937,0,1,0,-0.50146604,7475.73,0.039748545
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,5050.0,0.033416187
0,0,0,0,0,0,0,0.235997215,0.235997215,3,0,3,0.0,22950.5,0.027324439
0,0,0,0,0,0,0,0.0,0.0,1,0,0,-0.058328056,4300.0,0.021925232
1,1,1,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.015987324
0,0,0,0,0,0,0,0.9709,0.9709,1,1,0,0.0,300.0,0.018195539
0,0,0,0,0,1,0,0.0992,-1.0,0,0,2,-0.04672669,1000.0,0.019000916
0,0,0,0,0,0,0,1.0,1.0,0,2,0,0.0,1170.05,0.01429334
0,0,0,0,0,0,0,0.0,0.0,1,0,0,-0.058328056,14100.0,0.027324439
2,1,1,0,0,0,1,0.0,0.0,0,0,2,0.0,62.99,0.033416187
0,0,0,0,0,1,1,0.854286847,0.854286847,1,2,2,-0.091283068,5978.87,0.01429334
0,0,0,0,0,0,1,0.307746085,0.307746085,4,4,1,-0.1465599,41181.45,0.013648559
1,0,0,0,0,0,0,0.049896871,0.049896871,0,0,0,-0.862179248,2962.31,0.01429334
0,0,0,0,0,0,1,0.07164,0.07164,0,0,2,-0.192046732,1000.0,0.01429334
0,0,0,0,0,0,0,0.0,0.0,1,0,1,-0.112535,1900.0,0.039748545
0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,2171.93,0.043979285
0,0,0,0,0,0,0,0.0,0.0,1,0,1,-0.346484391,9689.5,0.019732322
2,0,0,0,0,0,0,0.0992,-1.0,0,0,0,0.0,0.0,0.015987324
0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,52.5,0.01429334
0,0,0,0,0,0,0,0.2965,0.2965,1,1,0,0.0,1000.0,0.013648559
0,0,0,0,0,0,0,0.038954249,0.038954249,2,0,0,-0.768115076,38584.9,0.01429334
0,0,0,0,0,0,0,0.0992,-1.0,0,0,2,-0.040511753,2213.0,0.039748545
0,0,0,0,0,0,1,0.035471576,0.035471576,1,1,1,-0.440533267,6006.92,0.035449103
0,0,0,0,0,0,1,0.927202611,0.927202611,2,3,1,0.0,15438.99,0.022947805
0,0,0,1,0,1,0,0.79319,0.79319,0,0,1,-0.088926633,1061.86,0.03234882
0,0,0,0,0,0,1,0.374712903,0.374712903,1,2,1,-0.49975727,9300.0,0.019000916
0,0,0,0,0,0,0,0.0,0.0,1,0,0,-0.058328056,4233.47,0.033416187
0,0,0,0,0,0,1,1.67e-05,1.67e-05,0,0,1,-0.027974294,1200.0,0.032546067
0,0,0,0,0,0,1,0.0992,-1.0,0,0,2,0.0,0.0,0.03234882
0,0,0,0,0,1,0,0.0,0.0,0,0,1,0.0,30.53,0.033416187
1,0,0,0,1,1,1,1.0,1.0,0,0,1,-0.33558172,1666.05,0.018195539
0,0,0,0,0,0,0,0.095987205,0.095987205,0,0,0,-0.977141292,9347.6,0.01429334
0,0,0,0,0,0,0,0.0,0.0,0,0,0,-0.058328056,640.0,0.013648559
0,0,0,0,0,0,1,0.196755313,0.196755313,0,0,1,-0.30681905,1976.77,0.03234882
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,-0.045710469,0.0,0.035449103
0,0,0,0,0,0,0,0.097460679,0.097460679,1,0,0,-0.790606829,14355.02,0.043979285
0,0,0,0,0,0,1,0.270489431,0.270489431,2,1,2,-0.667026822,6150.0,0.015987324
0,0,0,0,0,0,1,0.021393611,0.021393611,3,0,0,-0.955056409,47278.6,0.015987324
0,0,0,0,0,0,1,0.103113557,0.103113557,3,1,0,-0.530281023,49929.71,0.013648559
0,0,0,0,0,0,0,0.0,0.0,0,0,2,0.0,208.76,0.01429334
0,0,0,0,0,0,0,0.0,0.0,1,0,0,-0.058328056,4110.0,0.018195539
1,0,0,0,0,0,0,0.173060606,0.173060606,0,0,1,0.0,3300.0,0.019732322
0,0,0,0,0,0,0,0.0,0.0,0,0,2,-0.222522138,2030.21,0.039748545
0,0,0,0,0,0,0,0.0,0.0,0,0,1,-0.099787654,2875.39,0.013648559
0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,4626.83,0.018195539
1,1,1,0,0,0,1,0.843830579,0.843830579,1,0,1,-0.256108408,6600.0,0.043979285
0,0,0,0,0,1,0,0.0992,-1.0,0,0,2,-0.109029019,73.11,0.01429334
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.01429334
0,0,0,0,0,0,0,0.038382736,0.038382736,3,2,1,-0.173466363,12589.0,0.027324439
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,-0.040800308,0.0,0.033416187
0,0,0,0,0,0,1,0.065226316,0.065226316,0,0,1,0.0,1900.0,0.013648559
0,0,0,0,0,1,0,0.0,0.0,0,0,1,-0.352529224,2000.0,0.021925232
0,0,0,1,0,1,0,0.2322,0.2322,0,0,0,-0.803113553,500.0,0.035449103
0,0,0,0,0,1,0,0.0992,-1.0,0,0,1,-0.206645431,761.6,0.015987324
0,0,0,0,0,0,0,0.092459082,0.092459082,1,0,0,-0.134622882,20040.0,0.033416187
0,0,0,0,0,0,1,0.66292026,0.66292026,0,0,1,-0.314362187,13271.66,0.039748545
0,0,0,0,0,0,0,0.015911715,0.015911715,1,0,0,-0.859895702,47800.0,0.019000916
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.033416187
0,0,0,0,0,0,1,0.954740468,0.954740468,1,0,3,0.0,36633.72,0.019732322
0,0,0,0,0,1,0,0.0992,-1.0,0,0,1,0.0,0.0,0.015987324
0,0,0,0,0,1,1,0.999259524,0.999259524,0,0,2,-0.045928511,4645.68,0.013648559
0,0,0,0,0,0,1,0.570592213,0.570592213,1,0,1,0.0,3199.18,0.03234882
0,0,0,0,0,0,1,0.612597389,0.612597389,5,4,1,-0.023669788,285291.29,0.033416187
0,0,0,0,0,0,1,0.09005415,0.09005415,2,3,1,-0.617620561,25300.0,0.032546067
0,0,0,0,0,0,0,0.096586055,0.096586055,1,1,0,-0.850014639,12675.95,0.03234882
0,0,0,0,0,0,1,0.165160488,0.165160488,1,0,0,-0.283390441,8623.37,0.018195539
0,0,0,0,0,0,1,0.0,0.0,1,0,1,-0.837737711,5350.0,0.018195539
0,0,0,1,0,1,1,0.0992,-1.0,0,0,2,-0.11226634,12800.0,0.03234882
0,0,0,0,0,1,0,0.0,0.0,0,0,1,0.0,850.0,0.033416187
3,0,0,1,0,1,0,0.0,0.0,0,0,2,-0.000368419,3296.41,0.039748545
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,0.0,0.0,0.032546067
0,0,0,0,0,0,1,0.238849914,0.238849914,1,0,3,-0.399451118,3775.91,0.043979285
0,0,0,0,0,0,0,0.0,0.0,1,0,0,-0.058328056,2900.1,0.013648559
0,0,0,0,0,0,0,0.0992,-1.0,0,0,1,-0.975269535,4635.94,0.018195539
1,1,1,0,0,1,0,0.9919,0.9919,0,0,1,0.0,1000.0,0.032546067
0,0,0,0,0,0,0,0.000721667,0.000721667,0,0,0,-0.999905335,18000.0,0.018195539
0,0,0,0,0,0,1,0.32,0.32,0,0,2,-0.116758609,1000.0,0.035449103
0,0,0,0,0,1,1,0.0992,-1.0,0,0,2,-0.244329078,0.0,0.018195539
0,0,0,0,0,0,0,0.0,0.0,0,0,0,-1.0,6000.0,0.043979285
0,0,0,0,0,1,0,0.0992,-1.0,0,0,1,0.0,0.0,0.015987324
1,1,1,0,0,0,1,0.613722554,0.613722554,1,1,1,0.0,8366.81,0.039748545
